date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:28:35	61078/61078	---M--	200	added ('OK')	image/png	etag:%225d394215-ee96%22	https://niftymarketing.com/wp-content/uploads/2015/03/touch_elements.png	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2015/03/touch_elements.png	(from https://niftymarketing.com/the-mobile-apocalypses-or-googles-mobile-friendly-update-and-your-law-firms-website/)
19:28:37	59346/59346	---M--	200	added ('OK')	image/png	etag:%225d394215-e7d2%22	https://niftymarketing.com/wp-content/uploads/2015/03/mobile_touch.png	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2015/03/mobile_touch.png	(from https://niftymarketing.com/the-mobile-apocalypses-or-googles-mobile-friendly-update-and-your-law-firms-website/)
19:28:40	74551/74551	---M--	200	added ('OK')	image/png	etag:%225d394215-12337%22	https://niftymarketing.com/wp-content/uploads/2015/03/dropdown_menu.png	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2015/03/dropdown_menu.png	(from https://niftymarketing.com/the-mobile-apocalypses-or-googles-mobile-friendly-update-and-your-law-firms-website/)
19:28:42	35238/35238	---M--	200	added ('OK')	image/png	etag:%225d394215-89a6%22	https://niftymarketing.com/wp-content/uploads/2015/03/fly_away_menu.png	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2015/03/fly_away_menu.png	(from https://niftymarketing.com/the-mobile-apocalypses-or-googles-mobile-friendly-update-and-your-law-firms-website/)
19:28:45	102047/102047	---M--	200	added ('OK')	image/png	etag:%225d394215-18e9f%22	https://niftymarketing.com/wp-content/uploads/2015/03/mobile_friendly_tag.png	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2015/03/mobile_friendly_tag.png	(from https://niftymarketing.com/the-mobile-apocalypses-or-googles-mobile-friendly-update-and-your-law-firms-website/)
19:28:46	10193/10193	---M--	200	added ('OK')	image/png	etag:%225d394215-27d1%22	https://niftymarketing.com/wp-content/uploads/2015/03/green_text.png	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2015/03/green_text.png	(from https://niftymarketing.com/the-mobile-apocalypses-or-googles-mobile-friendly-update-and-your-law-firms-website/)
19:28:49	7399/7399	---M--	200	added ('OK')	image/png	etag:%225d394215-1ce7%22	https://niftymarketing.com/wp-content/uploads/2015/03/red_text.png	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2015/03/red_text.png	(from https://niftymarketing.com/the-mobile-apocalypses-or-googles-mobile-friendly-update-and-your-law-firms-website/)
19:28:50	5630/5630	---M--	200	added ('OK')	text/html	etag:%2224b0eacb0490ce33d8da20418281efa4%22	https://i381.photobucket.com/albums/oo260/Goudy/4horsemen.gif	C:/My%20Web%20Sites/dunder2/i381.photobucket.com/albums/oo260/Goudy/4horsemen.html	(from https://niftymarketing.com/the-mobile-apocalypses-or-googles-mobile-friendly-update-and-your-law-firms-website/)
19:28:52	11335/11335	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2014:28:50%20GMT	https://niftymarketing.com/wp-json/wp/v2/posts/3667	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/wp/v2/posts/3667.json	(from https://niftymarketing.com/local-content-scale-creativity-awesome/)
19:28:52	2805/2805	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2014:28:50%20GMT	https://niftymarketing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fniftymarketing.com%2Flocal-content-scale-creativity-awesome%2F	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/oembed/1.0/embedffd5.json	(from https://niftymarketing.com/local-content-scale-creativity-awesome/)
19:28:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2014:28:52%20GMT	https://niftymarketing.com/?p=3667	C:/My%20Web%20Sites/dunder2/niftymarketing.com/index02c4.html	(from https://niftymarketing.com/local-content-scale-creativity-awesome/)
19:28:55	2938/2938	---MCZ	200	added ('OK')	text/xml	date:Mon,%2002%20Aug%202021%2014:28:52%20GMT	https://niftymarketing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fniftymarketing.com%2Flocal-content-scale-creativity-awesome%2F&format=xml	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/oembed/1.0/embed3766	(from https://niftymarketing.com/local-content-scale-creativity-awesome/)
19:28:57	18603/18603	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2014:28:55%20GMT	https://niftymarketing.com/wp-json/wp/v2/posts/3666	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/wp/v2/posts/3666.json	(from https://niftymarketing.com/seo-christmas/)
19:28:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2014:28:56%20GMT	https://niftymarketing.com/?p=3666	C:/My%20Web%20Sites/dunder2/niftymarketing.com/index4ae3.html	(from https://niftymarketing.com/seo-christmas/)
19:28:59	2710/2710	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2014:28:57%20GMT	https://niftymarketing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fniftymarketing.com%2Fseo-christmas%2F	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/oembed/1.0/embedfd86.json	(from https://niftymarketing.com/seo-christmas/)
19:29:00	2845/2845	---MCZ	200	added ('OK')	text/xml	date:Mon,%2002%20Aug%202021%2014:28:58%20GMT	https://niftymarketing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fniftymarketing.com%2Fseo-christmas%2F&format=xml	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/oembed/1.0/embedc52e	(from https://niftymarketing.com/seo-christmas/)
19:29:02	37069/37069	---M--	200	added ('OK')	image/jpeg	etag:%225d394215-90cd%22	https://niftymarketing.com/wp-content/uploads/2014/12/doh.jpg	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2014/12/doh.jpg	(from https://niftymarketing.com/seo-christmas/)
19:29:04	52694/52694	---M--	200	added ('OK')	image/png	etag:%225d394215-cdd6%22	https://niftymarketing.com/wp-content/uploads/2014/12/Screen-Shot-2014-12-09-at-5.11.48-PM.png	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2014/12/Screen-Shot-2014-12-09-at-5.11.48-PM.png	(from https://niftymarketing.com/seo-christmas/)
19:29:07	284217/284217	---M--	200	added ('OK')	image/jpeg	etag:%225d394216-45639%22	https://niftymarketing.com/wp-content/uploads/2014/12/mobile_Infographic.jpg	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2014/12/mobile_Infographic.jpg	(from https://niftymarketing.com/seo-christmas/)
19:29:09	36710/36710	---M--	200	added ('OK')	image/png	etag:%225d394215-8f66%22	https://niftymarketing.com/wp-content/uploads/2014/12/social.png	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2014/12/social.png	(from https://niftymarketing.com/seo-christmas/)
19:29:12	757733/757733	---M--	200	added ('OK')	image/png	etag:%225d394215-b8fe5%22	https://niftymarketing.com/wp-content/uploads/2014/12/2013-Boise-Idaho-Christmas-and-Holiday-Activities-Guide-Build-Idaho-Boise-Idaho-Homes-for-Sale-Guide.png	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2014/12/2013-Boise-Idaho-Christmas-and-Holiday-Activities-Guide-Build-Idaho-Boise-Idaho-Homes-for-Sale-Guide.png	(from https://niftymarketing.com/seo-christmas/)
19:29:13	22569/22569	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2014:29:11%20GMT	https://niftymarketing.com/wp-json/wp/v2/posts/4554	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/wp/v2/posts/4554.json	(from https://niftymarketing.com/using-pr-seo-to-build-your-law-firm/)
19:29:14	3015/3015	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2014:29:12%20GMT	https://niftymarketing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fniftymarketing.com%2Fusing-pr-seo-to-build-your-law-firm%2F	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/oembed/1.0/embed7d46.json	(from https://niftymarketing.com/using-pr-seo-to-build-your-law-firm/)
19:29:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2014:29:12%20GMT	https://niftymarketing.com/?p=4554	C:/My%20Web%20Sites/dunder2/niftymarketing.com/indexda84.html	(from https://niftymarketing.com/using-pr-seo-to-build-your-law-firm/)
19:29:15	3154/3154	---MCZ	200	added ('OK')	text/xml	date:Mon,%2002%20Aug%202021%2014:29:13%20GMT	https://niftymarketing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fniftymarketing.com%2Fusing-pr-seo-to-build-your-law-firm%2F&format=xml	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/oembed/1.0/embedbf0e	(from https://niftymarketing.com/using-pr-seo-to-build-your-law-firm/)
19:29:18	110936/110936	---M--	200	added ('OK')	image/jpeg	etag:%225d394216-1b158%22	https://niftymarketing.com/wp-content/uploads/2014/12/building-relationships-with-reporters-clark-kent-1.jpg	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2014/12/building-relationships-with-reporters-clark-kent-1.jpg	(from https://niftymarketing.com/using-pr-seo-to-build-your-law-firm/)
19:29:19	86215/86215	---M--	200	added ('OK')	image/jpeg	etag:%225d394215-150c7%22	https://niftymarketing.com/wp-content/uploads/2014/12/i-can-have-link-juice-cat.jpg	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2014/12/i-can-have-link-juice-cat.jpg	(from https://niftymarketing.com/using-pr-seo-to-build-your-law-firm/)
19:29:23	247509/247509	---M--	200	added ('OK')	image/jpeg	etag:%225d394216-3c6d5%22	https://niftymarketing.com/wp-content/uploads/2014/12/moz-fresh-web-explorer-for-attorneys.jpg	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2014/12/moz-fresh-web-explorer-for-attorneys.jpg	(from https://niftymarketing.com/using-pr-seo-to-build-your-law-firm/)
19:29:25	69707/69707	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2014:29:21%20GMT	https://niftymarketing.com/the-google-zoo/	C:/My%20Web%20Sites/dunder2/niftymarketing.com/the-google-zoo/index.html	(from https://niftymarketing.com/blog/page/4/)
19:29:26	94392/94392	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2014:29:22%20GMT	https://niftymarketing.com/3-easy-ways-to-self-diagnose-a-google-website-penalty/	C:/My%20Web%20Sites/dunder2/niftymarketing.com/3-easy-ways-to-self-diagnose-a-google-website-penalty/index.html	(from https://niftymarketing.com/blog/page/4/)
19:29:26	71120/71120	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2014:29:21%20GMT	https://niftymarketing.com/delinkuents/	C:/My%20Web%20Sites/dunder2/niftymarketing.com/delinkuents/index.html	(from https://niftymarketing.com/blog/page/4/)
19:29:26	77391/77391	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2014:29:22%20GMT	https://niftymarketing.com/7-misconceptions-attorneys-have-when-it-comes-to-seo/	C:/My%20Web%20Sites/dunder2/niftymarketing.com/7-misconceptions-attorneys-have-when-it-comes-to-seo/index.html	(from https://niftymarketing.com/blog/page/4/)
19:29:26	70716/70716	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2014:29:24%20GMT	https://niftymarketing.com/blog/page/6/	C:/My%20Web%20Sites/dunder2/niftymarketing.com/blog/page/6/index.html	(from https://niftymarketing.com/blog/page/4/)
19:29:27	9342/9342	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22eab89cbbc34cd73c4a8d0485600d7ea7-gzip%22	https://niftymarketing.com/click-study-test-new-local-stack/feed/	C:/My%20Web%20Sites/dunder2/niftymarketing.com/click-study-test-new-local-stack/feed/index.html	(from https://niftymarketing.com/click-study-test-new-local-stack/)
19:29:28	15855/15855	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2014:29:26%20GMT	https://niftymarketing.com/wp-json/wp/v2/posts/3163	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/wp/v2/posts/3163.json	(from https://niftymarketing.com/click-study-test-new-local-stack/)
19:29:28	2745/2745	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2014:29:26%20GMT	https://niftymarketing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fniftymarketing.com%2Fclick-study-test-new-local-stack%2F	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/oembed/1.0/embed0ba5.json	(from https://niftymarketing.com/click-study-test-new-local-stack/)
19:29:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2014:29:27%20GMT	https://niftymarketing.com/?p=3163	C:/My%20Web%20Sites/dunder2/niftymarketing.com/index2bd8.html	(from https://niftymarketing.com/click-study-test-new-local-stack/)
19:29:29	2878/2878	---MCZ	200	added ('OK')	text/xml	date:Mon,%2002%20Aug%202021%2014:29:27%20GMT	https://niftymarketing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fniftymarketing.com%2Fclick-study-test-new-local-stack%2F&format=xml	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/oembed/1.0/embedc64e	(from https://niftymarketing.com/click-study-test-new-local-stack/)
19:29:33	670225/670225	---M--	200	added ('OK')	image/png	etag:%225d394216-a3a11%22	https://niftymarketing.com/wp-content/uploads/2014/12/New-Pack-Click-Test-SLC-%e2%80%a2-Test-Results-%e2%8b%85-UsabilityHub.png	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2014/12/New-Pack-Click-Test-SLC-%e2%80%a2-Test-Results-%e2%8b%85-UsabilityHub.png	(from https://niftymarketing.com/click-study-test-new-local-stack/)
19:29:34	457910/457910	---M--	200	added ('OK')	image/png	etag:%225d394215-6fcb6%22	https://niftymarketing.com/wp-content/uploads/2014/12/New-Pack-Click-Test-SLC-%e2%80%a2-Test-Results-%e2%8b%85-UsabilityHub-575x1024.png	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2014/12/New-Pack-Click-Test-SLC-%e2%80%a2-Test-Results-%e2%8b%85-UsabilityHub-575x1024.png	(from https://niftymarketing.com/click-study-test-new-local-stack/)
19:29:34	434520/434520	---M--	200	added ('OK')	image/png	etag:%225d394216-6a158%22	https://niftymarketing.com/wp-content/uploads/2014/12/UsabilityHub.png	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2014/12/UsabilityHub.png	(from https://niftymarketing.com/click-study-test-new-local-stack/)
19:29:38	337780/337780	---M--	200	added ('OK')	image/png	etag:%225d394215-52774%22	https://niftymarketing.com/wp-content/uploads/2014/12/Screen-Shot-2014-12-03-at-12.57.53-PM.png	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2014/12/Screen-Shot-2014-12-03-at-12.57.53-PM.png	(from https://niftymarketing.com/click-study-test-new-local-stack/)
19:29:39	420933/420933	---M--	200	added ('OK')	image/png	etag:%225d394216-66c45%22	https://niftymarketing.com/wp-content/uploads/2014/12/UsabilityHub-725x1024.png	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2014/12/UsabilityHub-725x1024.png	(from https://niftymarketing.com/click-study-test-new-local-stack/)
19:29:39	154299/154299	---M--	200	added ('OK')	image/png	etag:%225d394215-25abb%22	https://niftymarketing.com/wp-content/uploads/2014/12/Screen-Shot-2014-12-03-at-12.58.11-PM.png	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2014/12/Screen-Shot-2014-12-03-at-12.58.11-PM.png	(from https://niftymarketing.com/click-study-test-new-local-stack/)
19:29:40	23945/23945	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2014:29:38%20GMT	https://niftymarketing.com/wp-json/wp/v2/posts/3142	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/wp/v2/posts/3142.json	(from https://niftymarketing.com/go-stuff-yourself/)
19:29:41	1387/1387	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22eab89cbbc34cd73c4a8d0485600d7ea7-gzip%22	https://niftymarketing.com/go-stuff-yourself/feed/	C:/My%20Web%20Sites/dunder2/niftymarketing.com/go-stuff-yourself/feed/index.html	(from https://niftymarketing.com/go-stuff-yourself/)
19:29:41	3019/3019	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2014:29:39%20GMT	https://niftymarketing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fniftymarketing.com%2Fgo-stuff-yourself%2F	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/oembed/1.0/embed18f1.json	(from https://niftymarketing.com/go-stuff-yourself/)
19:29:42	3156/3156	---MCZ	200	added ('OK')	text/xml	date:Mon,%2002%20Aug%202021%2014:29:40%20GMT	https://niftymarketing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fniftymarketing.com%2Fgo-stuff-yourself%2F&format=xml	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/oembed/1.0/embed4904	(from https://niftymarketing.com/go-stuff-yourself/)
19:29:43	416934/416934	---M--	200	added ('OK')	image/png	etag:%225d394216-65ca6%22	https://niftymarketing.com/wp-content/uploads/2014/11/12.png	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2014/11/12.png	(from https://niftymarketing.com/go-stuff-yourself/)
19:29:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2014:29:40%20GMT	https://niftymarketing.com/?p=3142	C:/My%20Web%20Sites/dunder2/niftymarketing.com/index908d.html	(from https://niftymarketing.com/go-stuff-yourself/)
19:29:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2014:29:42%20GMT	https://niftymarketing.com/the-need-to-know-guide-to-google-my-business-for-lawyers/%20and%20https://niftymarketing.com/my-business-insights-for-attorneys-useful-or-frivolous/	C:/My%20Web%20Sites/dunder2/niftymarketing.com/the-need-to-know-guide-to-google-my-business-for-lawyers/%20and%20https_/niftymarketing.com/my-business-insights-for-attorneys-useful-or-frivolous/index.html	(from https://niftymarketing.com/go-stuff-yourself/)
19:29:45	21737/21737	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2014:29:43%20GMT	https://niftymarketing.com/wp-json/wp/v2/posts/4553	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/wp/v2/posts/4553.json	(from https://niftymarketing.com/one-does-not-simply/)
19:29:46	2989/2989	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2014:29:43%20GMT	https://niftymarketing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fniftymarketing.com%2Fone-does-not-simply%2F	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/oembed/1.0/embed2f6d.json	(from https://niftymarketing.com/one-does-not-simply/)
19:29:47	3120/3120	---MCZ	200	added ('OK')	text/xml	date:Mon,%2002%20Aug%202021%2014:29:44%20GMT	https://niftymarketing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fniftymarketing.com%2Fone-does-not-simply%2F&format=xml	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/oembed/1.0/embed80c5-2	(from https://niftymarketing.com/one-does-not-simply/)
19:29:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2014:29:44%20GMT	https://niftymarketing.com/?p=4553	C:/My%20Web%20Sites/dunder2/niftymarketing.com/index4816.html	(from https://niftymarketing.com/one-does-not-simply/)
19:29:47	36183/36183	---M--	200	added ('OK')	image/jpeg	etag:%225d394216-8d57%22	https://niftymarketing.com/wp-content/uploads/2014/11/one-does-not-1.jpg	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2014/11/one-does-not-1.jpg	(from https://niftymarketing.com/one-does-not-simply/)
19:29:50	172514/172514	---M--	200	added ('OK')	image/png	etag:%225d394216-2a1e2%22	https://niftymarketing.com/wp-content/uploads/2014/11/Screen-Shot-2014-10-23-at-4.55.58-PM.png	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2014/11/Screen-Shot-2014-10-23-at-4.55.58-PM.png	(from https://niftymarketing.com/one-does-not-simply/)
19:29:52	101049/101049	---M--	200	added ('OK')	image/jpeg	etag:%225d394216-18ab9%22	https://niftymarketing.com/wp-content/uploads/2014/11/aliens.jpg	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2014/11/aliens.jpg	(from https://niftymarketing.com/one-does-not-simply/)
19:29:54	41967/41967	---M--	200	added ('OK')	image/png	etag:%225d394216-a3ef%22	https://niftymarketing.com/wp-content/uploads/2014/11/pie.png	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2014/11/pie.png	(from https://niftymarketing.com/one-does-not-simply/)
19:29:55	201822/201822	---M--	200	added ('OK')	image/png	etag:%225d394216-3145e%22	https://niftymarketing.com/wp-content/uploads/2014/11/Screen-Shot-2014-11-07-at-9.40.06-AM.png	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2014/11/Screen-Shot-2014-11-07-at-9.40.06-AM.png	(from https://niftymarketing.com/one-does-not-simply/)
19:29:57	88218/88218	---M--	200	added ('OK')	image/png	etag:%225d394216-1589a%22	https://niftymarketing.com/wp-content/uploads/2014/11/Screen-Shot-2014-11-06-at-5.02.48-PM.png	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2014/11/Screen-Shot-2014-11-06-at-5.02.48-PM.png	(from https://niftymarketing.com/one-does-not-simply/)
19:29:59	249546/249546	---M--	200	added ('OK')	image/jpeg	etag:%225d394216-3ceca%22	https://niftymarketing.com/wp-content/uploads/2014/11/Bowling-Ball-e1415053456318.jpg	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2014/11/Bowling-Ball-e1415053456318.jpg	(from https://niftymarketing.com/one-does-not-simply/)
19:30:00	11730/11730	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2014:29:58%20GMT	https://niftymarketing.com/wp-json/wp/v2/posts/3096	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/wp/v2/posts/3096.json	(from https://niftymarketing.com/nifty-halloween-photo-contest/)
19:30:01	1278/1278	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22eab89cbbc34cd73c4a8d0485600d7ea7-gzip%22	https://niftymarketing.com/nifty-halloween-photo-contest/feed/	C:/My%20Web%20Sites/dunder2/niftymarketing.com/nifty-halloween-photo-contest/feed/index.html	(from https://niftymarketing.com/nifty-halloween-photo-contest/)
19:30:02	2966/2966	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2014:30:00%20GMT	https://niftymarketing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fniftymarketing.com%2Fnifty-halloween-photo-contest%2F	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/oembed/1.0/embeda776.json	(from https://niftymarketing.com/nifty-halloween-photo-contest/)
19:30:03	3095/3095	---MCZ	200	added ('OK')	text/xml	date:Mon,%2002%20Aug%202021%2014:30:01%20GMT	https://niftymarketing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fniftymarketing.com%2Fnifty-halloween-photo-contest%2F&format=xml	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/oembed/1.0/embeddd70	(from https://niftymarketing.com/nifty-halloween-photo-contest/)
19:30:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2014:30:01%20GMT	https://niftymarketing.com/?p=3096	C:/My%20Web%20Sites/dunder2/niftymarketing.com/indexdae0.html	(from https://niftymarketing.com/nifty-halloween-photo-contest/)
19:30:05	17506/17506	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2014:30:03%20GMT	https://niftymarketing.com/wp-json/wp/v2/posts/4552	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/wp/v2/posts/4552.json	(from https://niftymarketing.com/dont-get-pigeonholed-because-of-onsite-optimization/)
19:30:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2014:30:04%20GMT	https://niftymarketing.com/?p=4552	C:/My%20Web%20Sites/dunder2/niftymarketing.com/index9750.html	(from https://niftymarketing.com/dont-get-pigeonholed-because-of-onsite-optimization/)
19:30:07	2936/2936	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2014:30:05%20GMT	https://niftymarketing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fniftymarketing.com%2Fdont-get-pigeonholed-because-of-onsite-optimization%2F	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/oembed/1.0/embed1c76.json	(from https://niftymarketing.com/dont-get-pigeonholed-because-of-onsite-optimization/)
19:30:09	3049/3049	---MCZ	200	added ('OK')	text/xml	date:Mon,%2002%20Aug%202021%2014:30:07%20GMT	https://niftymarketing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fniftymarketing.com%2Fdont-get-pigeonholed-because-of-onsite-optimization%2F&format=xml	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/oembed/1.0/embedd43e	(from https://niftymarketing.com/dont-get-pigeonholed-because-of-onsite-optimization/)
19:30:11	51351/51351	---M--	200	added ('OK')	image/jpeg	etag:%225d394216-c897%22	https://niftymarketing.com/wp-content/uploads/2014/10/big-deal.jpg	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2014/10/big-deal.jpg	(from https://niftymarketing.com/dont-get-pigeonholed-because-of-onsite-optimization/)
19:30:14	32980/32980	---M--	200	added ('OK')	image/jpeg	etag:%225d394216-80d4%22	https://niftymarketing.com/wp-content/uploads/2014/10/content.jpg	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-content/uploads/2014/10/content.jpg	(from https://niftymarketing.com/dont-get-pigeonholed-because-of-onsite-optimization/)
19:30:16	34173/34173	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2014:30:14%20GMT	https://niftymarketing.com/wp-json/wp/v2/posts/4551	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/wp/v2/posts/4551.json	(from https://niftymarketing.com/the-nifty-guide-to-google-penguin-for-attorneys-and-law-firms/)
19:30:17	3032/3032	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2014:30:15%20GMT	https://niftymarketing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fniftymarketing.com%2Fthe-nifty-guide-to-google-penguin-for-attorneys-and-law-firms%2F	C:/My%20Web%20Sites/dunder2/niftymarketing.com/wp-json/oembed/1.0/embed1a20.json	(from https://niftymarketing.com/the-nifty-guide-to-google-penguin-for-attorneys-and-law-firms/)
19:30:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2014:30:16%20GMT	https://niftymarketing.com/?p=4551	C:/My%20Web%20Sites/dunder2/niftymarketing.com/index6c24.html	(from https://niftymarketing.com/the-nifty-guide-to-google-penguin-for-attorneys-and-law-firms/)
